adm0,country,adm1,province,cases,outbreaks,cas.or.out,lon,lat,altitude,pop.tot,logpop,LC0,LC1,LC2,LC3,LC4,LC5,LC6,LC7,LC8,LC9,LC10,LC11,LC12,LC13,LC14,LC15,LC16,EVI.mean,adm0_adm1,surv.qual.adm0
DZA,Algeria,2,Aïn Defla,0,0,0,2.068766538,36.22857578,421.4621985,777746,5.890837786,0,0.002518947,0.001093214,0,0,0.004148674,0.003391656,0.563807561,0.079618988,0.000787317,0.007802442,1.42E-05,0.284589359,0.039974644,0.009561141,0,0.002691832,0.21014966,DZA_2,NA
DZA,Algeria,3,Aïn Témouchent,0,0,0,-1.141458863,35.31530056,204.9859878,344556,5.537259817,0.048018413,0.002951754,0.001309586,0,0,0.000209093,0.005042696,0.745209364,0.013457482,0.003511054,0.008488238,0,0.115238868,0.051042756,0,0,0.00552064,0.189321597,DZA_3,NA
DZA,Algeria,4,Alger,0,0,0,3.048892902,36.74026686,129.2493521,2078948,6.317843627,0.108692799,0,0,0,0,0,0.00517585,0.010896952,0.004074263,0.000225102,0,0,0.167428392,0.689539203,0.008791124,0,0.00517585,0.223238981,DZA_4,NA
DZA,Algeria,5,Annaba,0,0,0,7.606160017,36.81889769,117.8368333,211428,5.325162502,0.007682679,0.012181119,0.099187801,0,0,0.015439404,0.015748347,0.035882197,0.083972699,0.010920984,0.016065603,0.001048846,0.417455545,0.267076254,0.015779846,0,0.00155884,0.254615226,DZA_5,NA
DZA,Algeria,6,Batna,0,0,0,5.982880763,35.49525918,1055.141968,1112719,6.046385504,2.19E-05,2.79E-05,0,0,0,0.011901697,0.004070202,0.555413223,0.122403513,0.002789055,0.025685115,4.63E-05,0.027560338,0.033404829,0.000524735,0,0.216151132,0.167533496,DZA_6,NA
DZA,Algeria,7,Béchar,0,0,0,-2.165738541,31.18424668,698.6961195,280709,5.448256337,0.001316948,0,0,0,0,0,2.83E-05,0.008101206,0,0,0.000466883,0,0,0.294148669,0,0,0.695938032,0.07920625,DZA_7,NA
DZA,Algeria,8,Béjaïa,0,0,0,4.840337975,36.56742912,569.5031505,812723,5.90994255,0.019057501,0.011144716,0.044100694,0,0.000691981,0.058190923,0.011322529,0.167295961,0.226889381,0.014982831,0.019907612,0.001121029,0.333693759,0.047129022,0.039755912,0,0.004716265,0.267929324,DZA_8,NA
DZA,Algeria,9,Biskra,0,0,0,5.579394962,34.7323405,247.0105562,736912,5.867415629,0,0,0.001066099,0,0,0,4.17E-05,0.333025836,0.009344335,0.004663896,0.007441863,0,0.00263842,0.053781744,0,0,0.587996255,0.121463154,DZA_9,NA
DZA,Algeria,10,Blida,0,0,0,2.904620103,36.52166182,156.4323757,884201,5.946551002,0,0.015164283,0.005634044,0,6.54E-05,0.047501995,0.006040351,0.004599531,0.05330756,0.002555776,0.000794384,0.001955272,0.402862168,0.437010475,0.022508872,0,0,0.269560751,DZA_10,NA
DZA,Algeria,11,Bordj Bou Arréridj,0,0,0,4.789655002,36.07152602,973.0164236,666844,5.824024248,0,0.000932095,0,0,0,0.001037608,0.00632092,0.66061609,0.040816839,0.000469501,0.037045932,0,0.045812943,0.056490527,0.000455953,0,0.150001599,0.155125717,DZA_11,NA
DZA,Algeria,12,Bouira,0,0,0,3.835816656,36.30973559,653.7293952,720634,5.857714749,0,0.000669626,0,0,0,0.009868767,0.002616917,0.400282303,0.107431741,0.008884859,0.010888045,0,0.399609514,0.035799331,0.00654037,0,0.017408465,0.214567071,DZA_12,NA
DZA,Algeria,13,Boumerdès,0,0,0,3.617055807,36.73488749,172.0023891,708228,5.850173093,0.047442476,0.001956517,0.004412248,0,0.000231319,0.005080623,0,0.018307627,0.084283423,0.000852403,0.00098846,0.003318502,0.665068268,0.114163004,0.051683256,0,0.002211849,0.279826858,DZA_13,NA
DZA,Algeria,14,Chlef,0,0,0,1.294538074,36.22835785,238.6474955,1009241,6.003994885,0.018051219,0.001745725,0.000903446,0,0,0.006151277,0.004236221,0.686494171,0.07996739,0.004742674,0.024178996,0.000160888,0.092313448,0.072901043,0.002608187,0,0.005545245,0.196641057,DZA_14,NA
DZA,Algeria,15,Constantine,0,0,0,6.644798311,36.35309365,629.9976244,941252,5.973705912,0,0,4.36E-05,0,0,0,0,0.129061712,0.018046784,0.000746145,0.000285925,0,0.666774506,0.174440627,0.002197011,0,0.008403474,0.215487263,DZA_15,NA
DZA,Algeria,16,Djelfa,0,0,0,3.187538556,34.77667218,942.9616852,1173620,6.069527502,1.15E-06,0,0,0,0,0,0,0.81187802,0.011953725,0.00011455,0.000308636,0,7.98E-05,0.0506379,0,0,0.125026072,0.134022243,DZA_16,NA
DZA,Algeria,17,El Bayadh,0,0,0,0.824189769,33.57209501,1207.670997,232557,5.366529416,0,0,0,0,0,0,3.20E-05,0.522933848,0,0,0.001149391,0,0,0.047889502,0,0,0.427995254,0.102994661,DZA_17,NA
DZA,Algeria,18,El Oued,0,0,0,6.632986509,33.52632005,57.85340771,670656,5.826499814,0.000494672,0,0.000459479,0,0,0,0,0.012147119,0.005398976,0.000256925,0.00550564,0.000204335,0.003253162,0,0,0,0.972279654,0.105385501,DZA_18,NA
DZA,Algeria,19,El Tarf,0,0,0,8.015985867,36.75285208,54.85070381,511433,5.708788747,0.026901462,0.017278828,0.077513065,0,5.25E-05,0.011765742,0.003513263,0.05710707,0.189631031,0.023668591,0.008712298,0.002554835,0.478077412,0.07569541,0.027528381,0,0,0.271917237,DZA_19,NA
DZA,Algeria,20,Ghardaïa,0,0,0,3.705768563,32.2308631,491.277017,389005,5.589955183,0,0,0,0,0,0,0,0.332320031,0.001238476,0,0.0030184,0,0,0.112480055,0,0,0.55094302,0.11230703,DZA_20,NA
DZA,Algeria,21,Guelma,0,0,0,7.441399895,36.43437779,463.9304599,494837,5.694462165,0.001083097,0.000541594,0.033609423,0,0,0.00089545,0.000577817,0.053835009,0.128181604,0.007059806,0.002760108,0,0.664429898,0.078215619,0.024124332,0,0.004686189,0.263889779,DZA_21,NA
DZA,Algeria,22,Illizi,0,0,0,8.931756247,26.54639352,749.6648486,52988,4.724177528,0,0,0,0,0,0,0.000154671,0.011967702,0,0,0.005208922,0,0,0,0,0,0.982668718,0.076986281,DZA_22,NA
DZA,Algeria,23,Jijel,0,0,0,5.97527463,36.7659166,205.0947446,602082,5.779655644,0.093159355,0.016677273,0.141121574,0,0.000652894,0.045724445,0.001461834,0.004660108,0.05567062,0.002374998,0.001551127,0.000762078,0.383696193,0.147663809,0.09711963,0,0.0077041,0.311693609,DZA_23,NA
DZA,Algeria,24,Khenchela,0,0,0,7.080901879,35.33424785,1057.965267,383954,5.584279196,8.25E-05,0.001116481,0,0,0.000241535,0.004082941,0.002764924,0.626919998,0.064019326,0.00151513,0.019818493,0,0.04023238,0.021925857,0.001277791,0,0.216002451,0.171585101,DZA_24,NA
DZA,Algeria,25,Laghouat,0,0,0,2.576451011,33.89399876,991.2264069,466037,5.668420398,0,0,0,0,0,0,0.000160581,0.477631124,0.002116108,0.000323937,0.001680567,0,0,0.203729936,0,0,0.314357725,0.115568063,DZA_25,NA
DZA,Algeria,26,M'Sila,0,0,0,4.384225671,35.45919624,685.9265476,939330,5.972818193,1.68E-06,0,0,0,0,0,6.07E-05,0.667184834,0.010928242,0.000889814,0.00146577,0,0.001783199,0.083405926,0,0,0.23427979,0.128657942,DZA_26,NA
DZA,Algeria,27,Mascara,0,0,0,0.112795531,35.42382749,400.7034513,813917,5.91058012,0.000448858,0,0,0,0,0,7.30E-05,0.889591773,0.015147261,0.001144328,0.00324427,0,0.032293506,0.043463687,7.10E-05,0,0.014522157,0.184344141,DZA_27,NA
DZA,Algeria,28,Médéa,0,0,0,3.014449275,36.10599844,787.5794077,836651,5.922544334,0.000263547,0.000930729,0,0,9.37E-06,0.002367354,0.000515561,0.65842833,0.05230891,0.001394809,0.015199689,9.37E-06,0.209540204,0.026900686,0.00069512,0,0.0314363,0.19246344,DZA_28,NA
DZA,Algeria,29,Mila,0,0,0,6.139468081,36.34536412,600.3817017,851521,5.930195363,0,0,0.001380285,0,0,0.000756063,7.29E-05,0.315839324,0.02090997,0.000663801,0.00780434,0,0.587009506,0.011918846,0.005450469,0,0.048194508,0.209633305,DZA_29,NA
DZA,Algeria,30,Mostaganem,0,0,0,0.271435549,35.96604193,151.327753,657184,5.817686981,0.016192329,0,0,0,0,0.000455411,0.002623722,0.749186152,0.025518675,0.00057322,0.005986875,0,0.059980185,0.129482342,0.000840446,0,0.009160628,0.194355371,DZA_30,NA
DZA,Algeria,31,Naâma,0,0,0,-0.453141047,33.24051641,1157.258122,200188,5.301438041,1.08E-05,0,0,0,0,0,0.000206196,0.583342973,0,0,0.003590118,0,0,0.043161438,0,0,0.369688404,0.099452992,DZA_31,NA
DZA,Algeria,32,Oran,0,0,0,-0.590727689,35.69696107,148.2644328,1381867,6.140466246,0.067531058,0,9.49E-05,0,0,0.002811698,0.000297641,0.171580171,0.014366184,0.002887781,0.007555301,7.54E-05,0.021369152,0.700449355,0.00071756,0,0.010263642,0.16635398,DZA_32,NA
DZA,Algeria,33,Ouargla,0,0,0,5.741190951,32.44978518,158.2251027,550451,5.740718665,0,0,0,0,0,0,0,0.034133633,0,0,0.002337253,0,0.002337253,0.02570976,0,0,0.93548193,0.100201887,DZA_33,NA
DZA,Algeria,34,Oum el Bouaghi,0,0,0,7.01615267,35.88511574,909.0023395,649713,5.812721557,0.000863909,0,0,0,0,5.61E-05,6.25E-05,0.63302887,0.05059858,0.001859523,0.006877437,0,0.157626938,0.053490619,5.61E-05,0,0.095479439,0.175895677,DZA_34,NA
DZA,Algeria,35,Relizane,0,0,0,0.744083347,35.87817242,188.4713474,810154,5.908567581,0.000171161,0,0,0,0,0.001077781,0.001028341,0.831522276,0.037014244,0.004907568,0.018663317,0,0.070993358,0.009255295,0.003007524,0,0.022359173,0.181329722,DZA_35,NA
DZA,Algeria,36,Saïda,0,0,0,0.180883025,34.84901786,912.8957711,339311,5.530597939,0,0,0,0,0,0,0,0.956988569,0.005041793,0,0.000860636,0,0.003751365,0.023345315,0,0,0.010012256,0.168376033,DZA_36,NA
DZA,Algeria,37,Sétif,0,0,0,5.428365972,36.17913018,1029.742593,1525035,6.183279811,0.000268569,0.001177988,0,0,0,0.012917469,0.002153751,0.4652621,0.08385798,0.002526524,0.025312673,0.000184347,0.1575237,0.100437411,0.002234263,0,0.146143461,0.183016899,DZA_37,NA
DZA,Algeria,38,Sidi Bel Abbès,0,0,0,-0.617935528,35.07968363,613.8294815,562197,5.749888524,0.000114432,0,0,0,0,0,0,0.8110531,0.008886232,0.000121148,0.000213338,0,0.034952636,0.14334057,0,0,0.001318337,0.183141149,DZA_38,NA
DZA,Algeria,39,Skikda,0,0,0,6.802636023,36.78435481,206.8731393,680912,5.833090988,0.004398338,0.019118703,0.125963538,0,0.000522907,0.022909856,0.002242704,0.008669445,0.10601472,0.011521007,0.003652273,0.000635416,0.592936131,0.002118256,0.098744449,0,0.000552292,0.314026474,DZA_39,NA
DZA,Algeria,40,Souk Ahras,0,0,0,7.90465215,36.17658446,766.4922568,513612,5.710635162,0,0.000137458,0.003139297,0,0,0.001895786,0.001135638,0.378389233,0.036332312,0.003534558,0.003925142,0,0.490023719,0.048967806,0.008450316,0,0.024068947,0.207298907,DZA_40,NA
DZA,Algeria,41,Tamanghasset,0,0,0,4.5674782,24.36655213,1008.337785,177524,5.249257075,0,0,0,0,0,0,0.000152438,0.094479539,0,0,0.000704895,0,0,0.184484849,0,0,0.720178324,0.080151982,DZA_41,NA
DZA,Algeria,42,Tébessa,0,0,0,7.99422205,35.3189703,917.7557999,610528,5.785705586,0,0,0,0,0,4.87E-05,3.00E-05,0.643992147,0.08651477,0.001951395,0.001989218,0,0.016922084,0.139954604,0,0,0.108597374,0.168937704,DZA_42,NA
DZA,Algeria,43,Tiaret,0,0,0,1.421077015,35.23893341,918.1300051,857351,5.933158659,3.79E-05,0,0,0,0,0,0.000508762,0.904174219,0.01769772,0.002194581,0.004698426,0,0.005475509,0.04822012,0.000283377,0,0.016709245,0.167175774,DZA_43,NA
DZA,Algeria,44,Tindouf,0,0,0,-7.83512463,27.74462428,410.1830043,54802,4.738796408,0,0,0,0,0,0,0,0.002524815,0,0,0,0,0,0.067269125,0,0,0.93020607,0.102399071,DZA_44,NA
DZA,Algeria,45,Tipaza,0,0,0,2.438155325,36.54146259,166.0014355,517587,5.71398336,0.045723915,0.019089579,0.004516594,0,0.000470713,0.016197526,0.00849563,0.112123748,0.107049107,0.009471546,0.00747597,0.002593178,0.57303352,0.074995421,0.015249828,0,0.003513667,0.259538292,DZA_45,NA
DZA,Algeria,46,Tissemsilt,0,0,0,1.799167207,35.74638725,885.3834309,297433,5.473389152,0,0.00151994,0.000190652,0,0,0.004035752,0.009123437,0.76788393,0.12340178,0.001361685,0.032669843,0,0.020885589,0.019379491,7.24E-05,0,0.019475567,0.16881803,DZA_46,NA
DZA,Algeria,47,Tizi Ouzou,0,0,0,4.139598903,36.6509626,496.5832718,1104720,6.043252217,0.00588082,0.012475018,0.028288809,0,0,0.047924502,0.002073382,0.022010734,0.215667302,0.007186159,0.0067569,0.001088175,0.546198347,0.029512763,0.07381519,0,0.001121942,0.298554393,DZA_47,NA
DZA,Algeria,48,Tlemcen,0,0,0,-1.471355794,34.89987811,566.0548873,946722,5.976222469,0.006636446,0.000309921,0.000155417,0,0,0.000590368,0.000993569,0.815611775,0.030334688,0.007040678,0.004095375,0.000600502,0.060379168,0.067612447,0.002738029,0,0.002901542,0.193866917,DZA_48,NA
EGY,Egypt,1,Ad Daqahliyah,0,0,0,31.56377164,31.04295381,8.258461186,5728009,6.758003692,0.010037237,0.003817985,0.001224287,0.000257129,0.007215128,0.002948013,0.009319109,0.004241519,0.009541678,0.014456825,0.004522694,0.011902951,0.833362945,0.029230316,0.002806538,0,0.055115543,0.355102146,EGY_1,NA
EGY,Egypt,2,Al Bahr al Ahmar,0,0,0,33.43851143,26.91192985,77.21907748,284178,5.453590453,0.035556483,0,0,0,0,0,8.70E-05,0.010000206,0,0,0.002504716,0,0.010115414,0.285061075,0,0,0.656674781,0.078307288,EGY_2,NA
EGY,Egypt,3,Al Buhayrah,0,0,0,30.45409568,30.96916236,9.508461275,5669063,6.753511283,0.012794901,0.002427998,0.009631802,0.000160344,0.000318226,0.002866881,0.004610396,0.01438961,0.008603791,0.002787479,0.0063566,0.004540201,0.853868841,0.044107596,0.000879791,0,0.031655457,0.370761936,EGY_3,NA
EGY,Egypt,4,Al Fayyum,0,0,0,30.80700887,29.33270056,7.625085077,2878269,6.45913138,0.03385535,0.000987167,0.007147853,0,0,0.000568346,0.002709011,0.02205603,0.015131978,0.009553353,0.006651325,0.001705033,0.695118323,0.065243086,0.008895687,0,0.130377609,0.295817036,EGY_4,NA
EGY,Egypt,5,Al Gharbiyah,0,0,0,31.08307613,30.8341908,10.3744771,4499167,6.653132114,0,0,0,0,0,0.000482378,0.000482378,0.002132958,0.000517152,0,0,0.000482378,0.85690107,0.13489026,0.004111406,0,0,0.348250639,EGY_5,NA
EGY,Egypt,6,Al Iskandariyah,0,0,0,29.92451355,31.16585503,-0.793598277,4074278,6.610050659,0.116601606,4.15E-05,0,0,0,8.29E-05,4.15E-05,0.006244664,7.15E-05,4.15E-05,0.001087929,0.005553063,0.225587024,0.590570205,4.15E-05,0,0.054035073,0.181464071,EGY_6,NA
EGY,Egypt,7,Al Isma`iliyah,0,0,0,32.20953177,30.56465518,19.18082312,1025245,6.01082766,0.06819498,0.000162573,6.90E-05,0,0,0,0.003482441,0.088644615,0.014623535,0.016507432,0.009485468,0,0.121253763,0.286011072,0,0,0.391564901,0.154026912,EGY_7,NA
EGY,Egypt,8,Al Jizah,0,0,0,31.17749116,29.97453605,29.39967043,9813941,6.991843443,0.081077077,0,0,0,0.000258087,0.000352893,0.000845342,0.018816531,0.003253507,0.002698581,0.002879148,0.000779977,0.082123553,0.661832013,0.000447184,0,0.144636087,0.178324261,EGY_8,NA
EGY,Egypt,9,Al Minufiyah,0,0,0,31.04158246,30.47820166,18.07928023,3536443,6.548566663,0.004131931,0.002792802,0.000461807,0,0,0.001936225,0.001414195,0.007822895,0.000986891,0.003020112,0.006614014,0,0.90539915,0.038576397,0.023623127,0,0.003220217,0.35199073,EGY_9,NA
EGY,Egypt,10,Al Minya,0,0,0,30.77858903,28.13751462,49.59008495,4872956,6.68779249,0.027364778,0.000418454,0,0,0,0.000512467,0.003265223,0.010996699,0.003666187,0.003113135,0.00136925,0.000512467,0.724968602,0.032253106,0.002314798,0,0.189244873,0.300970036,EGY_10,NA
EGY,Egypt,11,Al Qahirah,0,0,0,31.32192975,30.03133321,58.11979235,5816031,6.764626713,0.01296328,0,0,0,0,0,0.00242448,0.004157048,0.00242448,0.00121224,0.00121224,0,0.00242448,0.817539607,0,0,0.155642102,0.099984208,EGY_11,NA
EGY,Egypt,12,Al Qalyubiyah,0,0,0,31.25644165,30.23537113,20.10821733,3860380,6.586630057,0.001904631,0,0,0,0,0.0016212,0.004971237,0.020882544,0,0.00095232,0.004784531,0,0.623840367,0.288865822,0.006893375,0,0.045284095,0.297411376,EGY_12,NA
EGY,Egypt,13,Al Wadi al Jadid,0,0,0,31.84632214,25.86971908,88.33931106,854505,5.931714608,0.012707971,1.83E-06,0,0,8.45E-07,0,0.00027247,0.042080017,0.002753995,0.002991696,7.34E-05,0.001262117,0.321561074,0.043749033,0,0,0.572545501,0.195433383,EGY_13,NA
EGY,Egypt,14,As Suways,0,0,0,32.50319688,29.98867554,9.872481035,752045,5.876243828,0.000451556,0,0,0,0,0,0,0.002447744,0,1.25E-06,0.000145346,0,0,0.659051033,0,0,0.337903053,0.085378236,EGY_14,NA
EGY,Egypt,15,Ash Sharqiyah,0,0,0,31.6012944,30.60360841,22.16551617,6418122,6.807407968,0.000248967,8.74E-07,1.50E-06,0,2.89E-05,1.32E-05,0.001855189,0.025888113,0.000996244,0.001099696,0.001311157,0.000241806,0.848026285,0.045220831,0.000369717,0,0.074697498,0.330000121,EGY_15,NA
EGY,Egypt,16,Aswan,0,0,0,32.91409042,24.57478422,101.0979171,975294,5.989135552,0.070041477,0.001915847,0.002272185,0,0,0.000555215,0.011019283,0.052173259,0.002001267,0.00682274,0.003213419,0.005580342,0.270315403,0.06321468,0.002979465,0,0.507895441,0.186045468,EGY_16,NA
EGY,Egypt,17,Asyut,0,0,0,31.13258296,27.20811169,48.92304598,3475231,6.540983678,0.068011298,0.001463204,0,0.00082952,0,0.00082952,0.000927335,0.013738848,0.005071004,0.002648405,0.00150552,0.003973383,0.694300741,0.05140491,0.000131997,0,0.155164145,0.294648007,EGY_17,NA
EGY,Egypt,18,Bani Suwayf,0,0,0,31.01951721,29.06151366,21.64900578,2477357,6.393988595,0.017477014,0,0.001088891,0,0,0.002177791,0.00074322,0.015244008,0.009116222,0.005217995,0.000748494,0.002099181,0.70532667,0.057560306,0.014535308,0,0.168664819,0.302306649,EGY_18,NA
EGY,Egypt,19,Bur Sa`id,0,0,0,32.58981733,31.00623983,21.1555435,5529,3.74264659,0.006410124,0,0,0,0,0,0.000438094,0.010994543,0,0,4.62E-05,0,0,0,0,0,0.982111118,0.094667695,EGY_19,NA
EGY,Egypt,20,Dumyat,0,0,0,31.73411661,31.36300354,5.790297847,1467262,6.16650767,0.050478154,0.003906304,0.007026968,0,0.000876401,0.006543393,0.002860207,0.009676042,0.012966413,0.01686484,0.012032811,0.006977645,0.688481636,0.168380005,0,0,0.012929072,0.341420375,EGY_20,NA
EGY,Egypt,21,Janub Sina',0,0,0,33.45591773,28.77599401,40.28232705,120874,5.082332894,0.164896573,0,0,0,0,0,8.00E-06,0.01107578,0,0,3.14E-06,0,0,0.024679485,0,0,0.79933705,0.071431072,EGY_21,NA
EGY,Egypt,22,Kafr ash Shaykh,0,0,0,30.93444989,31.1619701,8.615568814,3705022,6.568790791,0.005717623,0.001319264,0.000143678,4.01E-05,0,0.003110321,0.002740334,0.004335691,0.002326571,0.001005227,0.002756983,0.002987913,0.952001099,0.015874672,0.001324989,0,0.004315545,0.397408067,EGY_22,NA
EGY,Egypt,23,Matruh,0,0,0,27.51048848,30.87156219,44.67526264,260238,5.415370713,0.039127793,0.000267362,0,0,0,0,0,0.027045068,0.002906336,0.001093518,0.007040561,0,0.003813541,0.028440121,0,0,0.890265813,0.104706715,EGY_23,NA
EGY,Egypt,24,Qina,0,0,0,32.55091704,25.89508993,88.66962097,3753168,6.574398005,0.026758015,0.001281212,0.001721797,0,0.002156433,0.002321633,0.00890496,0.031582125,0.002894204,0.009681157,0.004840115,0.010883425,0.51236028,0.008610907,0.005748076,0,0.370255634,0.246225606,EGY_24,NA
EGY,Egypt,25,Shamal Sina',0,0,0,33.60116969,31.02443204,43.92780958,112508,5.051183405,0.001839393,0,0,0,0,0,0,0.090860349,0.007348949,0,0,0,0,0.140462621,0,0,0.759489086,0.112130694,EGY_25,NA
EGY,Egypt,26,Suhaj,0,0,0,31.72863716,26.54782215,67.42402549,4243193,6.627692786,0.046993884,0.006210999,0,0,0,0.004763381,0.000435743,0.015498306,0.003884695,0.003094387,0.000490937,0.002752776,0.718857263,0.015227874,0.000490937,0,0.181298703,0.291979319,EGY_26,NA
ERI,Eritrea,1,Anseba,0,0,0,38.92339112,15.30324494,2128.560014,1108925,6.044902174,0.000386247,0,0,0,0,0,0.031365121,0.288353339,0.004170174,0.145237702,0.360459309,0,0.003968653,0.134878295,0,0,0.031181042,0.147656809,ERI_1,0
ERI,Eritrea,2,Debub,0,0,0,38.88248398,15.99276604,1030.451932,1055120,6.023301855,0.016617975,0.000137836,4.54E-05,0,0,4.54E-05,0.043338347,0.405879684,0.005262753,0.038315647,0.108507653,0,0.002917007,0.022265565,0,0,0.356666592,0.114977751,ERI_2,0
ERI,Eritrea,3,Debubawi Keyih Bahri,0,0,0,40.7803535,14.93653611,58.25538222,26987,4.431154609,0.172259514,0,0,0,0,0,0.000158692,0.170853599,0,1.65E-06,0.00039419,0,0,0.002661367,0,0,0.653670936,0.059862236,ERI_3,0
ERI,Eritrea,4,Gash Barka,0,0,0,37.29989927,14.98242063,818.3403559,1223064,6.087449183,0,0,0.000631127,0,0,0,0.001710927,0.408180318,0.001430032,0.133271909,0.278933774,0,0.148091503,0.001065677,2.53E-05,0,0.026659351,0.15840851,ERI_4,0
ERI,Eritrea,5,Maekel,0,0,0,38.8904257,14.83077229,1875.603318,1486490,6.172161992,0,0,6.07E-05,0,0,0,0.015152656,0.325471783,0.002125451,0.45721701,0.122288106,0,0.038861406,0.005873108,0,0,0.032949783,0.153514736,ERI_5,0
ERI,Eritrea,6,Semenawi Keyih Bahri,0,0,0,38.21148126,15.97586475,1252.73623,857824,5.933398193,7.40E-05,0.000116335,0.000142988,0,0,0,0.013795764,0.446998899,0.000641626,0.037588127,0.303710007,0,0.005274933,0.02699655,0,0,0.164660664,0.126996554,ERI_6,0
ESH,Western Sahara,1,Boujdour,0,0,0,-12.51575112,24.86653587,365.2528027,5352,3.728516105,0.006075659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993924339,0.068288682,ESH_1,NA
ESH,Western Sahara,2,Es Semara,0,0,0,-11.22135105,26.90130151,212.9180227,73069,4.863733164,0.444107792,0,0,0,0,0,0.000126493,7.78E-05,0,0,6.15E-07,0,0,0.026601662,0,0,0.529085913,0.066799227,ESH_2,NA
ESH,Western Sahara,3,Laayoune,0,0,0,-13.20148098,27.17770045,71.85134676,255911,5.408088954,0.005895049,0,0,0,0,0,0,3.60E-06,0,0,0,0,0,0.130881244,0,0,0.863220142,0.072460557,ESH_3,NA
ESH,Western Sahara,4,Oued el Dahab,0,0,0,-15.54295248,23.41994127,137.417512,3746,3.573567773,0.372225554,0,0,0,0,0,0,0.012517043,0,0,0,0,0,0,0,0,0.615257507,0.053072686,ESH_4,NA
ETH,Ethiopia,1,Addis Ababa,0,0,0,38.77981254,8.996820972,2309.073603,3420133,6.534042995,0,0,0,0,0,0,0,0.002687516,0.004712015,0.06212683,0.000692761,0,0.233477629,0.696303554,0,0,0,0.21231458,ETH_1,0
ETH,Ethiopia,2,Afar,0,0,0,40.37336849,11.80949787,848.5157519,1922463,6.28385799,0.003985277,0.00049652,0.006008812,0,0.000501665,0.0007165,0.055026849,0.289623231,0.014006178,0.177220886,0.100575513,0.001420131,0.064907852,0,0.001429467,0,0.284081024,0.13876945,ETH_2,0
ETH,Ethiopia,3,Amhara,0,0,0,38.20271292,11.32522982,2108.305167,23238764,7.366213026,0.009193711,0.000494698,0.000770298,8.14E-06,0.005360123,0.002463607,0.00264818,0.019472993,0.041388308,0.517651756,0.02321447,0.000763723,0.363512709,0.005064227,0.003711584,0,0.004281473,0.232236161,ETH_3,0
ETH,Ethiopia,4,Benshangul-Gumaz,0,0,0,35.47970687,10.50478145,1067.370675,935282,5.970942576,0.000583917,2.86E-05,0.003681943,0.000335122,0.008887577,0.01380825,0.000446969,0.001229268,0.358045429,0.579333815,0.015597915,0.003304947,0.007976288,0,0.00103088,0,0.005709111,0.322787294,ETH_4,0
ETH,Ethiopia,5,Dire Dawa,0,0,0,41.91213784,9.593481758,1417.75265,459357,5.662150339,0,0,0.000216873,0,0,0,0.018268712,0.490392842,0.006750261,0.034621613,0.070434815,0,0.013975315,0.250421506,0,0,0.114917958,0.17526221,ETH_5,0
ETH,Ethiopia,6,Gambela Peoples,0,0,0,34.17523302,7.959301139,530.4581615,293964,5.468294148,0.000817578,0.001255221,0.136787365,0.000295776,0.003665137,0.010865302,0.006173529,0.006408911,0.348419395,0.358111178,0.10139409,0.007336994,0.012386285,0,0.000113695,0,0.005969557,0.338777315,ETH_6,0
ETH,Ethiopia,7,Harari People,0,0,0,42.11034768,9.3,1927.271526,195812,5.291839303,0,0,0,0,0,0,0.001124751,0.069725343,0.013119093,0.264244172,0.222637243,0,0.220009328,0.177656049,0.029234456,0,0.002249493,0.268768395,ETH_7,0
ETH,Ethiopia,8,Oromia,0,0,0,38.55306666,8.214653235,1923.668069,32047046,7.505788004,0.003282497,0.000569791,0.057629356,3.24E-05,0.002589004,0.003025128,0.024379164,0.042833344,0.25564521,0.198427214,0.127813322,0.000734167,0.24693488,0.007116973,0.022671806,0,0.006315646,0.31198654,ETH_8,0
ETH,Ethiopia,9,Somali,0,0,0,42.89674844,7.415612557,954.6971309,5752075,6.75982454,7.54E-05,1.99E-06,4.80E-05,0,0.000247135,0.000635812,0.131771097,0.658240033,0.005753983,0.047318522,0.046008662,0.000123941,0.012755328,0.000543065,0.000275509,0,0.096201573,0.165809194,ETH_9,0
ETH,Ethiopia,10,"Southern Nations, Nationalities and Peoples",0,1,1,37.62914047,6.901045832,1832.051305,17437408,7.241481929,0.011041989,0.000192438,0.164137548,4.68E-05,0.0010473,0.001134267,0.005945922,0.018064039,0.165038786,0.112711732,0.080278575,0.000895528,0.347165739,0.008184766,0.080013793,0,0.0041008,0.363080129,ETH_10,0
ETH,Ethiopia,11,Tigray,0,0,0,38.8984797,13.7328995,1878.522479,5213453,6.717125463,0.000428529,0.000167953,0.00077227,4.02E-06,0.0033934,0.000764726,0.011990118,0.194273777,0.006999763,0.352759504,0.084465828,0.00021373,0.291748616,0.023141534,0.001127161,0,0.027749081,0.191073368,ETH_11,0
GAB,Gabon,1,Estuaire,1,0,1,9.542962701,0.386239476,157.9664505,697924,5.843808133,0.027563675,0.003455807,0.166898063,0.00048693,0.000230909,0.001724165,0.00028741,0.002769491,0.085092749,0.043128112,0.00222235,0.002944144,6.56E-06,0.662331583,2.40E-05,0,0.000833785,0.31065675,GAB_1,2.817001479
